YEAR,STATEFIP,citizenship_group,weighted_denominator,weighted_numerator,uninsured_rate_pct
2019,10,US-born,85582800,5054800.0,5.906326972242086
2019,11,Naturalized citizen,4215800,164500.0,3.901987760330186
2019,11,Non-citizen / foreign-born unknown,4345700,488800.0,11.247900223209149
2019,11,US-born,60509700,1886000.0,3.116855644632183
2019,12,Naturalized citizen,259437800,29958500.0,11.547469181437709
2019,12,Non-citizen / foreign-born unknown,192893400,68721200.0,35.62651702961325
2019,12,US-born,1611685000,181497400.0,11.261344493495939
2019,13,Naturalized citizen,49664700,6096300.0,12.27491558390567
2019,13,Non-citizen / foreign-born unknown,58690600,25639600.0,43.686041717072236
2019,13,US-born,938073000,114168200.0,12.170502722069603
2019,15,Naturalized citizen,16256600,667700.0,4.107254899548491
2019,15,Non-citizen / foreign-born unknown,10688200,1056300.0,9.882861473400572
2019,15,US-born,109918700,4073000.0,3.7054659489240684
2019,16,Naturalized citizen,4158300,539400.0,12.97164706731116
2019,16,Non-citizen / foreign-born unknown,5173700,2024800.0,39.13640141484818
2019,16,US-born,167316000,15933800.0,9.523177699682039
2019,17,Naturalized citizen,94918100,7938700.0,8.363736737250324
2019,17,Non-citizen / foreign-born unknown,81235800,25176300.0,30.991631768259808
2019,17,US-born,1075841100,59559500.0,5.536087067132869
2019,18,Naturalized citizen,14859000,1314900.0,8.849182313749242
2019,18,Non-citizen / foreign-born unknown,21148600,6177700.0,29.21091703469733
2019,18,US-born,631774600,52398500.0,8.293859867110834
2019,19,Naturalized citizen,8526300,493800.0,5.7914922064670495
2019,19,Non-citizen / foreign-born unknown,9074300,1891600.0,20.84568506661671
2019,19,US-born,295580300,12800900.0,4.330768999151838
2019,20,Naturalized citizen,8300800,1054900.0,12.708413646877409
2019,20,Non-citizen / foreign-born unknown,12037700,4964000.0,41.23711340206185
2019,20,US-born,267709400,21143700.0,7.898004328574193
2019,21,Naturalized citizen,7857700,742000.0,9.442966771447116
2019,21,Non-citizen / foreign-born unknown,11019400,3203300.0,29.0696408152894
2019,21,US-born,424355300,25857500.0,6.093360917137126
2019,22,Naturalized citizen,8214100,1353400.0,16.476546426267028
2019,22,Non-citizen / foreign-born unknown,11298800,5991600.0,53.02864020957978
2019,22,US-born,441803000,36327800.0,8.222624110746192
2019,23,Naturalized citizen,3030100,211200.0,6.97006699448863
2019,23,Non-citizen / foreign-born unknown,1921600,305200.0,15.882597835137386
2019,23,US-born,127997100,10238000.0,7.9986187187053455
2019,24,Naturalized citizen,48419600,2710800.0,5.5985592611256605
2019,24,Non-citizen / foreign-born unknown,43824500,14017800.0,31.986217754908786
2019,24,US-born,503277400,19428200.0,3.8603362678316175
2019,25,Naturalized citizen,64452800,1859700.0,2.8853672765186307
2019,25,Non-citizen / foreign-born unknown,54658200,5401000.0,9.881408462042291
2019,25,US-born,548934900,13206500.0,2.40584083832163
2019,26,Naturalized citizen,36952200,2329000.0,6.302737049485552
2019,26,Non-citizen / foreign-born unknown,30873300,5219700.0,16.906841834206258
2019,26,US-born,922436200,51017400.0,5.530723967684703
2019,27,Naturalized citizen,28297800,1636600.0,5.783488469068267
2019,27,Non-citizen / foreign-born unknown,19357800,4559000.0,23.551229995144077
2019,27,US-born,512340800,21235000.0,4.144702120151274
2019,28,Naturalized citizen,2813100,468900.0,16.668444065266076
2019,28,Non-citizen / foreign-born unknown,3531300,1670300.0,47.299861240902786
2019,28,US-born,289108700,38197600.0,13.212193199305315
2019,29,Naturalized citizen,13242700,1782100.0,13.457225490270112
2019,29,Non-citizen / foreign-born unknown,12631400,3484200.0,27.583640768244216
2019,29,US-born,582490100,57901300.0,9.940306281600323
2019,30,Naturalized citizen,1078100,60900.0,5.648826639458306
2019,30,Non-citizen / foreign-born unknown,1031400,169900.0,16.47275547799108
2019,30,US-born,103802800,8672400.0,8.354687927493286
2019,31,Naturalized citizen,5759700,879300.0,15.266420126048233
2019,31,Non-citizen / foreign-born unknown,8678200,3090700.0,35.614528358415335
2019,31,US-born,177591000,11661200.0,6.566323743883418
2019,32,Naturalized citizen,30773400,2815800.0,9.15011016007331
2019,32,Non-citizen / foreign-born unknown,30668200,11513900.0,37.5434489145108
2019,32,US-born,241158900,21698400.0,8.99755306563432
2019,33,Naturalized citizen,4804700,394400.0,8.208629050721168
2019,33,Non-citizen / foreign-born unknown,3900800,940800.0,24.118129614438065
2019,33,US-born,125297400,7279500.0,5.809777377663064
2019,34,Naturalized citizen,121202900,9582100.0,7.905833936316705
2019,34,Non-citizen / foreign-born unknown,86577200,30191300.0,34.872114136285305
2019,34,US-born,659542100,30010500.0,4.55020232976788
2019,35,Naturalized citizen,9133300,1182300.0,12.944937755247283
2019,35,Non-citizen / foreign-born unknown,10603800,4702900.0,44.35108168769686
2019,35,US-born,187687500,15285700.0,8.144229104229105
2019,36,Naturalized citizen,258442700,12256300.0,4.742366489748018
2019,36,Non-citizen / foreign-born unknown,177228600,37609800.0,21.22106702868499
2019,36,US-born,1458794800,52566300.0,3.6034060444964573
2019,37,Naturalized citizen,35732900,4605700.0,12.889242127003406
2019,37,Non-citizen / foreign-born unknown,50793200,24069000.0,47.386264303095686
2019,37,US-born,950146200,89886400.0,9.4602704299612
2019,38,Naturalized citizen,1289000,126700.0,9.829325058184638
2019,38,Non-citizen / foreign-born unknown,1494200,271700.0,18.18364342122875
2019,38,US-born,72799400,5120300.0,7.033437088767215
2019,39,Naturalized citizen,29245900,2539000.0,8.681558782598586
2019,39,Non-citizen / foreign-born unknown,25707800,6446400.0,25.07565797151059
2019,39,US-born,1103616600,70428100.0,6.381573093409432
2019,40,Naturalized citizen,9397400,1240900.0,13.204716198097346
2019,40,Non-citizen / foreign-born unknown,14451400,7098100.0,49.117040563544016
2019,40,US-born,367726700,51306800.0,13.952427169416854
2019,41,Naturalized citizen,20046000,1254200.0,6.256609797465829
2019,41,Non-citizen / foreign-born unknown,21552600,5821400.0,27.01019830554086
2019,41,US-born,374772100,23291200.0,6.214763585656456
2019,42,Naturalized citizen,49276700,3151000.0,6.394502878642442
2019,42,Non-citizen / foreign-born unknown,39822800,9627600.0,24.176100123547315
2019,42,US-born,1164595500,62871400.0,5.398561131311258
2019,44,Naturalized citizen,8095600,310300.0,3.8329462918128367
2019,44,Non-citizen / foreign-born unknown,6105500,1381900.0,22.633690934403404
2019,44,US-born,88463300,2510600.0,2.8380130517401
2019,45,Naturalized citizen,12489300,1465800.0,11.736446398116788
2019,45,Non-citizen / foreign-born unknown,16368700,8086300.0,49.4009909155889
2019,45,US-born,479874100,46400500.0,9.669307011985019
2019,46,Naturalized citizen,1769200,161900.0,9.151028713542845
2019,46,Non-citizen / foreign-born unknown,1795500,441600.0,24.59482038429407
2019,46,US-born,84473800,8002100.0,9.472877981101831
2019,47,Naturalized citizen,15792300,2244600.0,14.21325582720693
2019,47,Non-citizen / foreign-born unknown,21825700,11553200.0,52.93392651782074
2019,47,US-born,639756900,57897700.0,9.049953193158213
2019,48,Naturalized citizen,195390800,33637700.0,17.215600734527932
2019,48,Non-citizen / foreign-born unknown,299509000,149574600.0,49.93993502699418
2019,48,US-born,2357810200,356438100.0,15.11733641664626
2019,49,Naturalized citizen,11492300,1718100.0,14.950010006700138
2019,49,Non-citizen / foreign-born unknown,15721100,6205900.0,39.47497312529021
2019,49,US-born,290170400,23221100.0,8.00257366016658
2019,50,Naturalized citizen,1603700,0.0,0.0
2019,50,Non-citizen / foreign-born unknown,1112800,222400.0,19.98562185478073
2019,50,US-born,59010600,2456400.0,4.162641966019665
2019,51,Naturalized citizen,58565800,4784700.0,8.169785096421462
2019,51,Non-citizen / foreign-born unknown,50363600,17920400.0,35.58204735165874
2019,51,US-born,728746300,45781800.0,6.282268602941792
2019,53,Naturalized citizen,53225500,3485200.0,6.547989215695485
2019,53,Non-citizen / foreign-born unknown,60005200,14629000.0,24.379553772006428
2019,53,US-born,635230600,31441800.0,4.949667097271448
2019,54,Naturalized citizen,1473500,74300.0,5.042416016287751
2019,54,Non-citizen / foreign-born unknown,1282900,305500.0,23.813235638007637
2019,54,US-born,175226900,12140800.0,6.928616553736898
2019,55,Naturalized citizen,13696100,1338400.0,9.772124911471149
2019,55,Non-citizen / foreign-born unknown,15601500,5617800.0,36.008076146524374
2019,55,US-born,547407700,27177400.0,4.964745654838249
2019,56,Naturalized citizen,724800,91800.0,12.665562913907285
2019,56,Non-citizen / foreign-born unknown,954000,455100.0,47.704402515723274
2019,56,US-born,55814500,6573200.0,11.776868018167322
2020,1,Naturalized citizen,7286000,986600.0,13.541037606368377
2020,1,Non-citizen / foreign-born unknown,9250100,4372300.0,47.2675971070583
2020,1,US-born,471245800,43975000.0,9.331648154742176
2020,2,Naturalized citizen,3103100,345300.0,11.12758209532403
2020,2,Non-citizen / foreign-born unknown,2555600,581600.0,22.757865080607292
2020,2,US-born,65211300,7186500.0,11.020329298756504
2020,4,Naturalized citizen,46030900,5507100.0,11.963919888596573
2020,4,Non-citizen / foreign-born unknown,46112100,16994700.0,36.85518551529859
2020,4,US-born,640834300,63896500.0,9.970830213051954
2020,5,Naturalized citizen,5195900,542800.0,10.446698358320985
2020,5,Non-citizen / foreign-born unknown,9040500,3751400.0,41.49549250594547
2020,5,US-born,286010700,22769900.0,7.961205647201311
2020,6,Naturalized citizen,565792100,31233600.0,5.520331584693388
2020,6,Non-citizen / foreign-born unknown,461085500,99699800.0,21.622844353162264
2020,6,US-born,2839263700,150624400.0,5.30505144696493
2020,8,Naturalized citizen,25383600,3016800.0,11.884839029924834
2020,8,Non-citizen / foreign-born unknown,27195800,10293500.0,37.849594422668204
2020,8,US-born,517933100,35486100.0,6.85148332863839
2020,9,Naturalized citizen,28437600,1325700.0,4.661785804709258
2020,9,Non-citizen / foreign-born unknown,23021200,6322600.0,27.464250343161957
2020,9,US-born,291245200,7945400.0,2.7280792953840955
2020,10,Naturalized citizen,4775400,432800.0,9.063115131716714
2020,10,Non-citizen / foreign-born unknown,3569100,828100.0,23.201927656832254
2020,10,US-born,88287000,5338200.0,6.0464167997553435
2020,11,Naturalized citizen,4238900,76100.0,1.7952770766000614
2020,11,Non-citizen / foreign-born unknown,4535200,722900.0,15.939760098782854
2020,11,US-born,60710300,1467700.0,2.417546940140306
2020,12,Naturalized citizen,269896700,31728700.0,11.755868078416668
2020,12,Non-citizen / foreign-born unknown,175578400,55514000.0,31.617784419951427
2020,12,US-born,1648916000,178423800.0,10.82067249029059
2020,13,Naturalized citizen,54199600,6439300.0,11.88071498682647
2020,13,Non-citizen / foreign-born unknown,54774100,21157900.0,38.6275630270511
2020,13,US-born,948397500,118732400.0,12.519265392411938
2020,15,Naturalized citizen,14032800,553900.0,3.947180890485149
2020,15,Non-citizen / foreign-born unknown,9879500,1078100.0,10.91249557163824
2020,15,US-born,112563800,3638300.0,3.232211421433889
2020,16,Naturalized citizen,5070400,571300.0,11.267355632691702
2020,16,Non-citizen / foreign-born unknown,5284900,1938000.0,36.670514106227174
2020,16,US-born,172030900,15101200.0,8.778190429742564
2020,17,Naturalized citizen,93399800,8078800.0,8.64969732269234
2020,17,Non-citizen / foreign-born unknown,78486800,24381800.0,31.06484147652854
2020,17,US-born,1069878600,56930300.0,5.321192516608893
2020,18,Naturalized citizen,14993700,1461800.0,9.74942809313245
2020,18,Non-citizen / foreign-born unknown,21047100,4594200.0,21.82818535570221
2020,18,US-born,634569600,44467000.0,7.007426766110447
2020,19,Naturalized citizen,7156500,427200.0,5.969398448962481
2020,19,Non-citizen / foreign-born unknown,9159700,2262600.0,24.70168236950992
2020,19,US-born,298198900,13355700.0,4.478789157169929
2020,20,Naturalized citizen,8008600,704400.0,8.795544789351448
2020,20,Non-citizen / foreign-born unknown,11020100,4396100.0,39.89165252583915
2020,20,US-born,269678200,21961600.0,8.143631928720971
2020,21,Naturalized citizen,6962300,664400.0,9.542823492236762
2020,21,Non-citizen / foreign-born unknown,9619600,2504300.0,26.033306998211987
2020,21,US-born,427305500,23795400.0,5.568709038381205
2020,22,Naturalized citizen,8300400,1069100.0,12.880102163751145
2020,22,Non-citizen / foreign-born unknown,9348200,4270500.0,45.68259130099912
2020,22,US-born,442839800,35575000.0,8.033379113620773
2020,23,Naturalized citizen,2344200,72800.0,3.105537070215852
2020,23,Non-citizen / foreign-born unknown,2393200,399500.0,16.69313053652014
2020,23,US-born,127252700,9295600.0,7.3048351822790405
2020,24,Naturalized citizen,50815300,3213600.0,6.324079558715584
2020,24,Non-citizen / foreign-born unknown,41503100,12201500.0,29.39900874874407
2020,24,US-born,501426400,19775600.0,3.943868930714458
2020,25,Naturalized citizen,65744600,1669400.0,2.5392199511442763
2020,25,Non-citizen / foreign-born unknown,51383300,4456300.0,8.672662129524573
2020,25,US-born,553093300,11659100.0,2.107980696927625
2020,26,Naturalized citizen,38613100,1874000.0,4.853275183810676
2020,26,Non-citizen / foreign-born unknown,28089700,3707500.0,13.198788167904961
2020,26,US-born,925503100,48975300.0,5.291748887713072
2020,27,Naturalized citizen,26917400,2057800.0,7.6448691181169055
2020,27,Non-citizen / foreign-born unknown,16084700,3702500.0,23.0187693895441
2020,27,US-born,515936300,22699600.0,4.3996904268996
2020,28,Naturalized citizen,2791100,612500.0,21.94475296478091
2020,28,Non-citizen / foreign-born unknown,3208700,1548800.0,48.26876928351045
2020,28,US-born,287048100,34212300.0,11.91866450256943
2020,29,Naturalized citizen,13186000,1491600.0,11.31199757318368
2020,29,Non-citizen / foreign-born unknown,10347200,2809400.0,27.15130663367868
2020,29,US-born,587735300,58758500.0,9.997442726342964
2020,30,Naturalized citizen,1305600,9400.0,0.7199754901960784
2020,30,Non-citizen / foreign-born unknown,745300,241900.0,32.45672883402656
2020,30,US-born,103995100,8883800.0,8.542517868630348
2020,31,Naturalized citizen,6405800,1153300.0,18.00399637828218
2020,31,Non-citizen / foreign-born unknown,8549600,2828000.0,33.07757088050903
2020,31,US-born,174005000,11593700.0,6.662854515674837
2020,32,Naturalized citizen,31209900,2697400.0,8.642770402981105
2020,32,Non-citizen / foreign-born unknown,28351300,10741000.0,37.8853879716274
2020,32,US-born,250799100,23530100.0,9.382051211507537
2020,33,Naturalized citizen,5123100,412500.0,8.051765532587691
2020,33,Non-citizen / foreign-born unknown,3140900,679900.0,21.64666178483874
2020,33,US-born,127072300,7246800.0,5.702895123484819
2020,34,Naturalized citizen,116556900,9783400.0,8.39366867169597
2020,34,Non-citizen / foreign-born unknown,84804200,26497200.0,31.245150593956435
2020,34,US-born,661372000,27815600.0,4.205742002987729
2020,35,Naturalized citizen,7693000,816000.0,10.607045365917067
2020,35,Non-citizen / foreign-born unknown,9917500,3737100.0,37.68187547264936
2020,35,US-born,190223700,14779700.0,7.769641742853282
2020,36,Naturalized citizen,258018500,11951800.0,4.6321484699740525
2020,36,Non-citizen / foreign-born unknown,169892400,32295200.0,19.009208181178206
2020,36,US-born,1457963800,54989200.0,3.7716437129646154
2020,37,Naturalized citizen,35271800,4430100.0,12.559892038398948
2020,37,Non-citizen / foreign-born unknown,45629200,20210600.0,44.29312808464755
2020,37,US-born,969096800,88670000.0,9.149756763204667
2020,38,Naturalized citizen,1450500,168100.0,11.589107204412272
2020,38,Non-citizen / foreign-born unknown,2139100,184800.0,8.63914730494133
2020,38,US-born,71981500,4817700.0,6.692969721386745
2020,39,Naturalized citizen,30324900,2603400.0,8.585024188043489
2020,39,Non-citizen / foreign-born unknown,23743800,5212700.0,21.95394166055981
2020,39,US-born,1104151900,72036500.0,6.524147628600739
2020,40,Naturalized citizen,8999000,1330000.0,14.779419935548393
2020,40,Non-citizen / foreign-born unknown,14342600,6902900.0,48.128651708895184
2020,40,US-born,372457700,53815300.0,14.448701154520366
2020,41,Naturalized citizen,18552800,1070000.0,5.767323530680005
2020,41,Non-citizen / foreign-born unknown,20678400,5028900.0,24.319579851439183
2020,41,US-born,378909200,22704100.0,5.991963246075841
2020,42,Naturalized citizen,49435900,3658700.0,7.4008969190406155
2020,42,Non-citizen / foreign-born unknown,40102800,8977800.0,22.38696549866842
2020,42,US-born,1167080500,70609800.0,6.050122506545178
2020,44,Naturalized citizen,8903900,378100.0,4.2464538011433195
2020,44,Non-citizen / foreign-born unknown,6950100,843600.0,12.137954849570509
2020,44,US-born,87579200,2588900.0,2.9560671940369403
2020,45,Naturalized citizen,11905000,1340300.0,11.258294834103317
2020,45,Non-citizen / foreign-born unknown,14276900,6436700.0,45.084717270555934
2020,45,US-born,489628000,47643200.0,9.730489269404528
2020,46,Naturalized citizen,1462500,126100.0,8.622222222222224
2020,46,Non-citizen / foreign-born unknown,1704500,395500.0,23.203285420944557
2020,46,US-born,86733700,8642800.0,9.964754184359712
2020,47,Naturalized citizen,14122600,1630500.0,11.545324515315878
2020,47,Non-citizen / foreign-born unknown,18351400,8112200.0,44.204801813485616
2020,47,US-born,651743700,62474300.0,9.585715980070079
2020,48,Naturalized citizen,200052100,36094400.0,18.042499928768553
2020,48,Non-citizen / foreign-born unknown,274336900,127069500.0,46.31877811552146
2020,48,US-born,2412002400,356974300.0,14.799914792787936
2020,49,Naturalized citizen,11511800,1227200.0,10.660365885439289
2020,49,Non-citizen / foreign-born unknown,13462600,5010600.0,37.2186650424138
2020,49,US-born,297712200,22428700.0,7.533685216796624
2020,50,Naturalized citizen,1902600,19900.0,1.0459371386523704
2020,50,Non-citizen / foreign-born unknown,1337600,91900.0,6.8705143540669855
2020,50,US-born,58587800,2503000.0,4.272220496417343
2020,51,Naturalized citizen,60418700,5420600.0,8.971725641233592
2020,51,Non-citizen / foreign-born unknown,43407700,14004100.0,32.2617876551856
2020,51,US-born,733929000,42192900.0,5.748907591878778
2020,53,Naturalized citizen,56650900,3574000.0,6.308814158292278
2020,53,Non-citizen / foreign-born unknown,55961600,13448000.0,24.03076395242452
2020,53,US-born,642823700,31846800.0,4.9542043953886585
2020,54,Naturalized citizen,1573700,121900.0,7.746076126326491
2020,54,Non-citizen / foreign-born unknown,1288700,232800.0,18.064716380848918
2020,54,US-born,175104600,12069000.0,6.892451711719739
2020,55,Naturalized citizen,14482400,940600.0,6.494779870739656
2020,55,Non-citizen / foreign-born unknown,13975400,3357300.0,24.02292599854029
2020,55,US-born,551021700,29551600.0,5.363055574762301
2020,56,Naturalized citizen,830100,151900.0,18.29900012046741
2020,56,Non-citizen / foreign-born unknown,1262200,553300.0,43.83615908730788
2020,56,US-born,54852400,6116600.0,11.151016181607368
2021,1,Naturalized citizen,7361200,758700.0,10.306743465739283
2021,1,Non-citizen / foreign-born unknown,10074500,5122700.0,50.848181051168794
2021,1,US-born,482133500,46177000.0,9.57763772896926
2021,2,Naturalized citizen,4321100,373200.0,8.63668973178126
2021,2,Non-citizen / foreign-born unknown,2273200,304000.0,13.373218370578922
2021,2,US-born,65261500,6999200.0,10.724853091026104
2021,4,Naturalized citizen,44966300,5530300.0,12.298765964733589
2021,4,Non-citizen / foreign-born unknown,46519800,17110900.0,36.78197240744801
2021,4,US-born,625805500,55663400.0,8.894680535725556
2021,5,Naturalized citizen,4992800,747800.0,14.977567697484378
2021,5,Non-citizen / foreign-born unknown,9583400,4722100.0,49.27374418264917
2021,5,US-born,286159300,23754800.0,8.301250387459014
2021,6,Naturalized citizen,572015900,29227500.0,5.109560765705988
2021,6,Non-citizen / foreign-born unknown,474811300,105895100.0,22.302565250658525
2021,6,US-born,2816929500,143662100.0,5.0999536907118195
2021,8,Naturalized citizen,27664200,2556100.0,9.23973944664946
2021,8,Non-citizen / foreign-born unknown,28387800,11531800.0,40.62238003649455
2021,8,US-born,515368400,32241700.0,6.2560490709170375
2021,9,Naturalized citizen,30592100,1722800.0,5.631519248433419
2021,9,Non-citizen / foreign-born unknown,24525500,7079300.0,28.86505881633402
2021,9,US-born,292430700,9240700.0,3.159962343214991
2021,10,Naturalized citizen,5529300,312100.0,5.644475792595808
2021,10,Non-citizen / foreign-born unknown,4554700,1204300.0,26.440819373394515
2021,10,US-born,88410100,4570300.0,5.16943199928515
2021,11,Naturalized citizen,4565900,169000.0,3.701351321754747
2021,11,Non-citizen / foreign-born unknown,4546700,557400.0,12.259440913189785
2021,11,US-born,56201200,1732600.0,3.0828523234379337
2021,12,Naturalized citizen,277979100,31635600.0,11.380567819667018
2021,12,Non-citizen / foreign-born unknown,180354000,59103900.0,32.77105026780664
2021,12,US-born,1634172200,172173500.0,10.535823580893128
2021,13,Naturalized citizen,54620000,6467900.0,11.841633101428048
2021,13,Non-citizen / foreign-born unknown,54330600,22176200.0,40.817145402406744
2021,13,US-born,953219400,111331600.0,11.679535687167089
2021,15,Naturalized citizen,16390100,605900.0,3.696743766053898
2021,15,Non-citizen / foreign-born unknown,10000300,1010200.0,10.101696949091528
2021,15,US-born,113684800,3553400.0,3.125659718801458
2021,16,Naturalized citizen,5548700,472100.0,8.50829924126372
2021,16,Non-citizen / foreign-born unknown,6158700,2362500.0,38.36036825953529
2021,16,US-born,176537900,13277600.0,7.521104533360826
2021,17,Naturalized citizen,96840100,7362300.0,7.602532422002868
2021,17,Non-citizen / foreign-born unknown,83702300,25943600.0,30.995086156533336
2021,17,US-born,1070109200,54362500.0,5.0800890226903945
2021,18,Naturalized citizen,16857400,1543900.0,9.15858910626787
2021,18,Non-citizen / foreign-born unknown,21037900,5661300.0,26.910005276192017
2021,18,US-born,637688900,44125800.0,6.9196437322336966
2021,19,Naturalized citizen,8612300,970500.0,11.268766763814545
2021,19,Non-citizen / foreign-born unknown,8399500,2550300.0,30.362521578665397
2021,19,US-born,300372500,12437400.0,4.140658682136348
2021,20,Naturalized citizen,9661500,1179000.0,12.203074056823475
2021,20,Non-citizen / foreign-born unknown,11589400,4574200.0,39.46882496073999
2021,20,US-born,268909600,21059900.0,7.831590988198264
2021,21,Naturalized citizen,7897500,361600.0,4.578664134219689
2021,21,Non-citizen / foreign-born unknown,10273200,3695500.0,35.972238445664445
2021,21,US-born,429820300,21892300.0,5.093361109282181
2021,22,Naturalized citizen,8495300,701200.0,8.253975727755346
2021,22,Non-citizen / foreign-born unknown,11405500,5902000.0,51.74696418394634
2021,22,US-born,439323100,31109900.0,7.081325794159242
2021,23,Naturalized citizen,2914100,160100.0,5.493977557393364
2021,23,Non-citizen / foreign-born unknown,2272600,237500.0,10.450585232773035
2021,23,US-born,130524500,7167900.0,5.491612685740991
2021,24,Naturalized citizen,54201900,3036000.0,5.60127965993812
2021,24,Non-citizen / foreign-born unknown,42865600,13675000.0,31.90203799783509
2021,24,US-born,509247800,20992700.0,4.122295668238528
2021,25,Naturalized citizen,67980800,1909300.0,2.808587130483901
2021,25,Non-citizen / foreign-born unknown,54800800,4869100.0,8.8850892687698
2021,25,US-born,554140800,9988800.0,1.8025743637718066
2021,26,Naturalized citizen,41281200,2105100.0,5.099415714659457
2021,26,Non-citizen / foreign-born unknown,28087800,4401500.0,15.670504631904242
2021,26,US-born,927392700,46442100.0,5.007813841967917
2021,27,Naturalized citizen,29477600,994600.0,3.374087442668331
2021,27,Non-citizen / foreign-born unknown,20654200,3476400.0,16.831443483649814
2021,27,US-born,515955200,20233400.0,3.921542025354139
2021,28,Naturalized citizen,2870400,447700.0,15.597129319955409
2021,28,Non-citizen / foreign-born unknown,3574200,1890500.0,52.89295506686811
2021,28,US-born,286606800,34924200.0,12.185405231138969
2021,29,Naturalized citizen,12652900,1367700.0,10.80937966790222
2021,29,Non-citizen / foreign-born unknown,11855800,3646100.0,30.753723915720578
2021,29,US-born,588047600,52940400.0,9.002740594468882
2021,30,Naturalized citizen,1162100,104400.0,8.983736339385596
2021,30,Non-citizen / foreign-born unknown,1194100,318600.0,26.68118248052927
2021,30,US-born,107107000,8199000.0,7.654961860569337
2021,31,Naturalized citizen,6533700,385700.0,5.90324012427874
2021,31,Non-citizen / foreign-born unknown,7805800,2963000.0,37.958953598606165
2021,31,US-born,180317800,10607100.0,5.882447545389307
2021,32,Naturalized citizen,31135700,2957400.0,9.4984214262085
2021,32,Non-citizen / foreign-born unknown,26556900,10152600.0,38.22961264304192
2021,32,US-born,251069500,22447900.0,8.940910783667471
2021,33,Naturalized citizen,5032400,456500.0,9.071218504093475
2021,33,Non-citizen / foreign-born unknown,3289800,498000.0,15.13769834032464
2021,33,US-born,129110600,5837000.0,4.520930117279294
2021,34,Naturalized citizen,122012500,8320400.0,6.819301301096199
2021,34,Non-citizen / foreign-born unknown,91710200,30131200.0,32.854796958244556
2021,34,US-born,689972300,27332300.0,3.9613619271382343
2021,35,Naturalized citizen,8555200,889300.0,10.394847578081166
2021,35,Non-citizen / foreign-born unknown,10796100,5055700.0,46.82894749029742
2021,35,US-born,189833700,15203600.0,8.008904636005093
2021,36,Naturalized citizen,268073500,12574000.0,4.690504656372227
2021,36,Non-citizen / foreign-born unknown,173861300,32500500.0,18.693349238732253
2021,36,US-born,1491923600,56198900.0,3.76687519387722
2021,37,Naturalized citizen,37908200,4385900.0,11.569792287684459
2021,37,Non-citizen / foreign-born unknown,49268300,22532700.0,45.73468132653248
2021,37,US-born,953268100,81820800.0,8.583188716794362
2021,38,Naturalized citizen,1595700,92400.0,5.7905621357398
2021,38,Non-citizen / foreign-born unknown,2092800,252300.0,12.055619266055045
2021,38,US-born,72710600,5325300.0,7.323966519324555
2021,39,Naturalized citizen,32631900,2626400.0,8.048565973786387
2021,39,Non-citizen / foreign-born unknown,26252100,6912400.0,26.330845913279315
2021,39,US-born,1108088800,68635600.0,6.194052317828679
2021,40,Naturalized citizen,9197900,1398100.0,15.2002087433001
2021,40,Non-citizen / foreign-born unknown,12598800,5738900.0,45.551163602882816
2021,40,US-born,371797800,47732900.0,12.838403024439629
2021,41,Naturalized citizen,21179900,1191500.0,5.625616740400096
2021,41,Non-citizen / foreign-born unknown,20775000,5901500.0,28.406738868832733
2021,41,US-born,377092600,19353500.0,5.132293765510116
2021,42,Naturalized citizen,51493000,3708900.0,7.2027265841959105
2021,42,Non-citizen / foreign-born unknown,43036900,10491600.0,24.37814991321401
2021,42,US-born,1178436500,56914600.0,4.829670499852983
2021,44,Naturalized citizen,9406000,332800.0,3.5381671273655115
2021,44,Non-citizen / foreign-born unknown,6746600,1439800.0,21.341119971541218
2021,44,US-born,90964200,2814700.0,3.0942942388324197
2021,45,Naturalized citizen,12160000,1479700.0,12.16858552631579
2021,45,Non-citizen / foreign-born unknown,15204600,6931500.0,45.588177262144356
2021,45,US-born,485227500,44318900.0,9.133633192677662
2021,46,Naturalized citizen,1122100,155500.0,13.857944924694769
2021,46,Non-citizen / foreign-born unknown,1549000,296100.0,19.115558424790187
2021,46,US-born,86012400,8031200.0,9.33725834879622
2021,47,Naturalized citizen,14785500,1728500.0,11.690507591897466
2021,47,Non-citizen / foreign-born unknown,22438100,11383500.0,50.73290519250738
2021,47,US-born,654076000,59131300.0,9.040432610277705
2021,48,Naturalized citizen,212941100,34570100.0,16.23458317816523
2021,48,Non-citizen / foreign-born unknown,296908100,146697700.0,49.40845332276216
2021,48,US-born,2394257000,354589100.0,14.809984893016914
2021,49,Naturalized citizen,12378900,1690500.0,13.656302256258634
2021,49,Non-citizen / foreign-born unknown,15493500,6115300.0,39.47010036466905
2021,49,US-born,302194100,22886500.0,7.573443690661069
2021,50,Naturalized citizen,1826800,35700.0,1.9542369170133567
2021,50,Non-citizen / foreign-born unknown,1308600,140200.0,10.713739874675225
2021,50,US-born,60782500,1947900.0,3.204705301690454
2021,51,Naturalized citizen,60841100,4952700.0,8.14038536449867
2021,51,Non-citizen / foreign-born unknown,45116600,15442400.0,34.227756524206164
2021,51,US-born,740523200,38258300.0,5.166387764758754
2021,53,Naturalized citizen,56270000,3077800.0,5.469699662342278
2021,53,Non-citizen / foreign-born unknown,58656700,14087600.0,24.01703471214712
2021,53,US-born,644151800,32341200.0,5.020742005222992
2021,54,Naturalized citizen,1428900,31400.0,2.197494576247463
