YEAR,STATEFIP,weighted_denominator,weighted_numerator,limited_english_rate_pct
2017,33,8446400,2480000.0,29.36162151922713
2017,34,203035700,89016000.0,43.8425360663174
2017,35,19227000,10287500.0,53.505487075466796
2017,36,449782400,209532900.0,46.585393292400944
2017,37,81433400,36440200.0,44.748469301294065
2017,38,3261300,541300.0,16.59767577346457
2017,39,52280000,18314200.0,35.030986993114
2017,40,22299600,11041600.0,49.51478950295073
2017,41,40144500,17843300.0,44.447682746079785
2017,42,87192900,36734000.0,42.129577064187565
2017,44,14032500,6593700.0,46.98877605558525
2017,45,23899200,9798900.0,41.000954006828685
2017,46,3062600,1259800.0,41.13498334748253
2017,47,34222400,16031000.0,46.843587825517794
2017,48,480762700,266311100.0,55.39346126477782
2017,49,26933100,11877500.0,44.10001076742002
2017,50,3001500,664000.0,22.122272197234714
2017,51,104385200,40933400.0,39.21379659185401
2017,53,106045000,45472000.0,42.8799094723938
2017,54,2943000,606900.0,20.621814475025484
2017,55,28556100,11065300.0,38.74933902038444
2017,56,2047600,1010600.0,49.355342840398514
2018,1,16255600,7510400.0,46.20192425994734
2018,2,5573100,2094800.0,37.58769804955949
2018,4,95482700,44505700.0,46.611270942275404
2018,5,14641900,7719900.0,52.724714688667454
2018,6,1055290200,557177400.0,52.79850035563677
2018,8,55513800,24697000.0,44.48803720876611
2018,9,51767500,20610700.0,39.813975950161776
2018,10,8840700,3316900.0,37.51852228895902
2018,11,9855400,2985600.0,30.294051991801453
2018,12,444223600,199197500.0,44.84171935034519
2018,13,105587600,43648200.0,41.338376854857955
2018,15,25979900,13429600.0,51.69226979318628
2018,16,10573000,5005600.0,47.34323276269743
2018,17,179539400,85606400.0,47.68112180390488
2018,18,35622900,14864700.0,41.72793343607623
2018,19,18066900,8945500.0,49.51319816902734
2018,20,20588300,10624700.0,51.60552352549749
2018,21,16797700,7733900.0,46.041422337581935
2018,22,18876100,9281900.0,49.17276344160075
2018,23,4877100,1010900.0,20.72748149515081
2018,24,90098000,33037500.0,36.66840551399587
2018,25,118665100,49866800.0,42.02313906953266
2018,26,69303100,25452900.0,36.72692852123498
2018,27,47798300,18632000.0,38.98046583246684
2018,28,7258000,3216500.0,44.31661614769909
2018,29,25835400,10197300.0,39.470261733899996
2018,30,2361000,576300.0,24.40914866581957
2018,31,13658600,7064500.0,51.72199200503712
2018,32,58968700,27685900.0,46.95016169595056
2018,33,8261200,2369600.0,28.683484239577783
2018,34,202911700,87207700.0,42.978152565869784
2018,35,19629700,10415900.0,53.061941853415995
2018,36,443422000,200165100.0,45.140994357519475
2018,37,81071000,36137400.0,44.57500215860172
2018,38,3608600,1321600.0,36.62362134899961
2018,39,54755500,19729500.0,36.03199678571102
2018,40,23213300,11274500.0,48.569139243450955
2018,41,42486500,19405900.0,45.67544984877549
2018,42,92465200,36555900.0,39.53476551178173
2018,44,14338000,6279100.0,43.79341609708467
2018,45,25340700,10140000.0,40.014679941753776
2018,46,2917400,990300.0,33.94460821279221
2018,47,35030500,15765300.0,45.0044960819857
2018,48,489866900,268661500.0,54.8437749111034
2018,49,25913600,10968900.0,42.32873857742652
2018,50,3005400,611500.0,20.346709256671325
2018,51,105697900,40171600.0,38.00605310039272
2018,53,109730400,45773300.0,41.71432893710403
2018,54,2603300,634500.0,24.372911304882265
2018,55,29195600,11629900.0,39.834427105454246
2018,56,1796500,576900.0,32.112440857222374
2019,1,17059400,7344900.0,43.05485538764552
2019,2,5412200,1783000.0,32.944089279775326
2019,4,96425600,42445200.0,44.01860086947865
2019,5,15222100,7609900.0,49.99244519481543
2019,6,1050123100,547488900.0,52.1356877112788
2019,8,53444100,22917600.0,42.88144060803718
2019,9,51852500,19522800.0,37.65064365266863
2019,10,9703100,3820800.0,39.37710628562006
2019,11,8475800,2722500.0,32.12086174756365
2019,12,449662800,204062300.0,45.38118341121392
2019,13,107824800,44947100.0,41.68530801819247
2019,15,26091300,12627300.0,48.396591967437416
2019,16,9339000,3710400.0,39.73016382910376
2019,17,175223200,82646000.0,47.166128686155716
2019,18,35555400,14958100.0,42.06984030555134
2019,19,17527000,8469500.0,48.3225880070748
2019,20,20180900,10313900.0,51.10723505889232
2019,21,18667600,7788300.0,41.720949666802376
2019,22,19265500,9295700.0,48.2504995977265
2019,23,4903500,1132900.0,23.103905373712657
2019,24,91589600,36225700.0,39.55219806615598
2019,25,118193300,48435100.0,40.979564831509066
2019,26,67386900,24973800.0,37.06031884535422
2019,27,47411500,18935200.0,39.93798972823049
2019,28,6203400,2335300.0,37.645484734178034
2019,29,25466700,8979800.0,35.260948611323805
2019,30,2112300,475600.0,22.51574113525541
2019,31,14252100,7708100.0,54.083959556837236
2019,32,60937800,29411800.0,48.26528033503015
2019,33,8692700,2632000.0,30.278279475882066
2019,34,206345400,89021200.0,43.14183887792022
2019,35,19600900,10236900.0,52.226683468616244
2019,36,433321500,195291900.0,45.06859225771166
2019,37,85840000,36722200.0,42.77982292637465
2019,38,2743600,953900.0,34.76818778247558
2019,39,54501400,20193000.0,37.050424392767894
2019,40,23758400,11295900.0,47.54486834130244
2019,41,41303400,17091700.0,41.3808548448796
2019,42,88423500,36517800.0,41.29874976674753
2019,44,14094600,6096000.0,43.250606615299475
