YEAR,STATEFIP,US_State,is_imigrant,total_educated_pop,brain_waste_pop,brain_waste_pct
2018,23,Maine,False,247445.0,73949.0,29.885024955040514
2018,23,Maine,True,16533.0,3562.0,21.544789209459868
2018,24,Maryland,False,1208992.0,295060.0,24.405455122945398
2018,24,Maryland,True,339505.0,92211.0,27.160424736012722
2018,25,Massachusetts,False,1585242.0,428816.0,27.050507115002
2018,25,Massachusetts,True,400160.0,100903.0,25.2156637345062
2018,26,Michigan,False,1569847.0,465575.0,29.657348773479196
2018,26,Michigan,True,225950.0,56761.0,25.121044478867006
2018,27,Minnesota,False,1149285.0,333004.0,28.974884384639143
2018,27,Minnesota,True,145381.0,43970.0,30.244667459984452
2018,28,Mississippi,False,376407.0,118881.0,31.58310020801951
2018,28,Mississippi,True,21132.0,7913.0,37.4455801627863
2018,29,Missouri,False,1023508.0,301305.0,29.43846066664843
2018,29,Missouri,True,93828.0,27503.0,29.312145628170693
2018,30,Montana,False,186843.0,63593.0,34.035527153813625
2018,30,Montana,True,8027.0,3370.0,41.98330634109879
2018,31,Nebraska,False,358033.0,111959.0,31.270581203408625
2018,31,Nebraska,True,28699.0,11354.0,39.56235408899265
2018,32,Nevada,False,328510.0,104209.0,31.721713189857237
2018,32,Nevada,True,96788.0,41051.0,42.413315700293424
2018,33,New Hampshire,False,288401.0,85141.0,29.52174229631659
2018,33,New Hampshire,True,29576.0,6497.0,21.967135515282664
2018,34,New Jersey,False,1610652.0,453127.0,28.13314111303994
2018,34,New Jersey,True,652738.0,194521.0,29.800777647386855
2018,35,New Mexico,False,278473.0,76158.0,27.34843234353061
2018,35,New Mexico,True,32190.0,8324.0,25.858962410686548
2018,36,New York,False,3405784.0,957231.0,28.10603960791407
2018,36,New York,True,1206609.0,406990.0,33.73006500034394
2018,37,North Carolina,False,1746343.0,533099.0,30.52659185509376
2018,37,North Carolina,True,240911.0,69788.0,28.968374212883596
2018,38,North Dakota,False,126496.0,38517.0,30.44918416392613
2018,38,North Dakota,True,11394.0,3913.0,34.3426364753379
2018,39,Ohio,False,1892237.0,541751.0,28.630187444807387
2018,39,Ohio,True,192224.0,54035.0,28.11043366072915
2018,40,Oklahoma,False,531965.0,158913.0,29.87282997941594
2018,40,Oklahoma,True,53761.0,16680.0,31.02620858986998
2018,41,Oregon,False,760658.0,217854.0,28.64020361318753
2018,41,Oregon,True,103242.0,26598.0,25.762770965304817
2018,42,Pennsylvania,False,2274081.0,645756.0,28.39634999808714
2018,42,Pennsylvania,True,305885.0,90776.0,29.676512414796406
2018,44,Rhode Island,False,198749.0,61080.0,30.73223009927094
2018,44,Rhode Island,True,34461.0,11042.0,32.04201851368214
2018,45,South Carolina,False,766155.0,248945.0,32.49277235024245
2018,45,South Carolina,True,75391.0,24189.0,32.08473159926251
2018,46,South Dakota,False,151913.0,48963.0,32.23094797680251
2018,46,South Dakota,True,6309.0,2040.0,32.33475986685687
2018,47,Tennessee,False,1030569.0,314362.0,30.503731433800162
2018,47,Tennessee,True,101084.0,36531.0,36.13925052431641
2018,48,Texas,False,3916413.0,1103082.0,28.16561991802192
2018,48,Texas,True,1090001.0,313972.0,28.804744215830997
2018,49,Utah,False,509123.0,138336.0,27.17143008663918
2018,49,Utah,True,63181.0,25399.0,40.200376695525556
2018,50,Vermont,False,146640.0,43444.0,29.626295690125477
2018,50,Vermont,True,12490.0,2574.0,20.608486789431545
2018,51,Virginia,False,1670125.0,439639.0,26.32371828455954
2018,51,Virginia,True,403526.0,109123.0,27.0423714952692
2018,53,Washington,False,1309591.0,357732.0,27.316314788357587
2018,53,Washington,True,357162.0,104353.0,29.217273954116056
2018,54,West Virginia,False,226678.0,64356.0,28.390933394506746
2018,54,West Virginia,True,10656.0,2892.0,27.13963963963964
2018,55,Wisconsin,False,1019880.0,301379.0,29.55043730634977
2018,55,Wisconsin,True,81832.0,18529.0,22.642731449799587
2018,56,Wyoming,False,87468.0,25634.0,29.306717885398086
2018,56,Wyoming,True,6629.0,2101.0,31.694071503997584
2019,1,Alabama,False,697313.0,189231.0,27.137167957574288
2019,1,Alabama,True,52482.0,14425.0,27.485614115315727
2019,2,Alaska,False,117718.0,36893.0,31.340151888411288
2019,2,Alaska,True,14777.0,7127.0,48.23035798876633
2019,4,Arizona,False,1040358.0,298229.0,28.665997666187987
2019,4,Arizona,True,194485.0,54014.0,27.772835951358715
2019,5,Arkansas,False,378033.0,109614.0,28.995881311948956
2019,5,Arkansas,True,30528.0,8553.0,28.01690251572327
2019,6,California,False,5632852.0,1493452.0,26.513247640804337
2019,6,California,True,2602578.0,710580.0,27.302928096679523
2019,8,Colorado,False,1369274.0,384436.0,28.075900075514472
2019,8,Colorado,True,164533.0,47468.0,28.85013948569588
2019,9,Connecticut,False,732727.0,185957.0,25.378756344450252
2019,9,Connecticut,True,165677.0,46954.0,28.340686999402454
2019,10,Delaware,False,166171.0,47985.0,28.87687984064608
2019,10,Delaware,True,32608.0,10444.0,32.02894995093229
2019,11,District of Columbia,False,245654.0,35681.0,14.524900876843038
2019,11,District of Columbia,True,45991.0,7090.0,15.416059663847276
2019,12,Florida,False,2706011.0,810668.0,29.958045255544047
2019,12,Florida,True,1134859.0,441780.0,38.92818402991033
2019,13,Georgia,False,1698978.0,472600.0,27.816722759211714
2019,13,Georgia,True,340090.0,95940.0,28.210179658325735
2019,15,Hawaii,False,217608.0,73073.0,33.58010734899452
2019,15,Hawaii,True,62058.0,28558.0,46.01824100035451
2019,16,Idaho,False,267666.0,80789.0,30.182765087833346
2019,16,Idaho,True,20274.0,5893.0,29.066785044885073
2019,17,Illinois,False,2334149.0,649162.0,27.811506463383445
2019,17,Illinois,True,516143.0,154362.0,29.906828146463287
2019,18,Indiana,False,1000432.0,289965.0,28.98397892110608
2019,18,Indiana,True,107642.0,28237.0,26.23232567213541
2019,19,Iowa,False,522073.0,149812.0,28.695603871489233
2019,19,Iowa,True,44930.0,11600.0,25.8179390162475
2019,20,Kansas,False,520492.0,144485.0,27.759312342937065
2019,20,Kansas,True,48295.0,14410.0,29.83745729371571
2019,21,Kentucky,False,632726.0,171599.0,27.120586162098604
2019,21,Kentucky,True,59987.0,21546.0,35.91778218614033
2019,22,Louisiana,False,640828.0,183593.0,28.649341164867952
2019,22,Louisiana,True,44833.0,13336.0,29.745946066513508
2019,23,Maine,False,265403.0,72845.0,27.446939183053697
2019,23,Maine,True,17748.0,4778.0,26.921343249943657
2019,24,Maryland,False,1221681.0,270592.0,22.149153502428213
2019,24,Maryland,True,329872.0,81279.0,24.639557161565698
2019,25,Massachusetts,False,1620991.0,396523.0,24.461764439160984
2019,25,Massachusetts,True,397363.0,95991.0,24.157005055830563
2019,26,Michigan,False,1589416.0,446184.0,28.072197587038257
2019,26,Michigan,True,233166.0,55915.0,23.98076906581577
2019,27,Minnesota,False,1183696.0,318932.0,26.943742312215296
2019,27,Minnesota,True,137577.0,38405.0,27.915276536048907
2019,28,Mississippi,False,352748.0,103141.0,29.239286969734767
2019,28,Mississippi,True,17881.0,5366.0,30.009507298249538
2019,29,Missouri,False,1048753.0,290272.0,27.677823090851707
2019,29,Missouri,True,93237.0,24590.0,26.373649945836952
2019,30,Montana,False,206553.0,64286.0,31.12324681800797
2019,30,Montana,True,10868.0,3242.0,29.830695620169305
2019,31,Nebraska,False,373308.0,109894.0,29.43789042827906
2019,31,Nebraska,True,27956.0,12667.0,45.31048790957218
2019,32,Nevada,False,339351.0,109174.0,32.171409543511
2019,32,Nevada,True,112542.0,53163.0,47.23836434397825
2019,33,New Hampshire,False,299085.0,79868.0,26.704114215022486
2019,33,New Hampshire,True,31215.0,7695.0,24.651609802979337
2019,34,New Jersey,False,1618279.0,439845.0,27.179800269298433
2019,34,New Jersey,True,685597.0,200292.0,29.214246853472233
2019,35,New Mexico,False,297712.0,71255.0,23.93420486913527
2019,35,New Mexico,True,37301.0,8228.0,22.05838985549985
2019,36,New York,False,3536337.0,946331.0,26.760204132128813
2019,36,New York,True,1175126.0,372169.0,31.670561284492045
2019,37,North Carolina,False,1775700.0,499879.0,28.15109534268176
2019,37,North Carolina,True,250435.0,71795.0,28.66811747559247
2019,38,North Dakota,False,134794.0,38649.0,28.67264121548437
2019,38,North Dakota,True,7830.0,3334.0,42.57982120051086
2019,39,Ohio,False,1922147.0,509779.0,26.521332655618952
2019,39,Ohio,True,191285.0,49216.0,25.729147606973886
2019,40,Oklahoma,False,544700.0,155589.0,28.564163759867817
2019,40,Oklahoma,True,52626.0,14115.0,26.821343062364612
2019,41,Oregon,False,757275.0,209207.0,27.6262916377802
2019,41,Oregon,True,111399.0,28927.0,25.967019452598315
2019,42,Pennsylvania,False,2345281.0,631106.0,26.90961125767019
2019,42,Pennsylvania,True,299048.0,80928.0,27.061876354297638
2019,44,Rhode Island,False,204750.0,55406.0,27.060317460317464
2019,44,Rhode Island,True,33824.0,10256.0,30.32166508987701
2019,45,South Carolina,False,810072.0,241956.0,29.868456137232247
2019,45,South Carolina,True,72315.0,23636.0,32.684781857152736
2019,46,South Dakota,False,157808.0,46097.0,29.21081314001825
2019,46,South Dakota,True,8111.0,2663.0,32.83195660214523
2019,47,Tennessee,False,1094775.0,317422.0,28.994268228631455
2019,47,Tennessee,True,108518.0,40057.0,36.912770231666634
2019,48,Texas,False,4028608.0,1070932.0,26.58317711725737
2019,48,Texas,True,1131119.0,332494.0,29.39513879618325
2019,49,Utah,False,535727.0,139124.0,25.969196997724588
2019,49,Utah,True,64190.0,24920.0,38.82224645583424
2019,50,Vermont,False,142629.0,38185.0,26.772255291700848
2019,50,Vermont,True,11204.0,3683.0,32.87218850410568
2019,51,Virginia,False,1678019.0,424111.0,25.27450523504203
2019,51,Virginia,True,412667.0,119952.0,29.06750479199936
2019,53,Washington,False,1339668.0,344602.0,25.722940310584413
2019,53,Washington,True,378457.0,89733.0,23.710223354304453
2019,54,West Virginia,False,226823.0,61859.0,27.271925686548542
2019,54,West Virginia,True,11156.0,2591.0,23.225170311939763
2019,55,Wisconsin,False,1049217.0,290900.0,27.725437159329292
2019,55,Wisconsin,True,79177.0,21773.0,27.49914747969739
2019,56,Wyoming,False,91382.0,28118.0,30.76973583419054
2019,56,Wyoming,True,4133.0,1387.0,33.55915799661263
2020,1,Alabama,False,742460.0,216411.0,29.147832879885787
2020,1,Alabama,True,53680.0,14064.0,26.199701937406854
2020,2,Alaska,False,120928.0,38735.0,32.031456734585866
2020,2,Alaska,True,14715.0,6327.0,42.99694189602447
2020,4,Arizona,False,1161902.0,333668.0,28.717396131515393
2020,4,Arizona,True,219978.0,59769.0,27.17044431715899
2020,5,Arkansas,False,401820.0,119889.0,29.83649395251605
2020,5,Arkansas,True,30509.0,8030.0,26.320102264905437
2020,6,California,False,6101398.0,1561737.0,25.596379714944018
2020,6,California,True,2709440.0,721611.0,26.63321571985355
2020,8,Colorado,False,1433254.0,398533.0,27.80616694598445
2020,8,Colorado,True,168537.0,51894.0,30.790864913935813
2020,9,Connecticut,False,783269.0,208305.0,26.594311788159626
2020,9,Connecticut,True,172703.0,46575.0,26.968263434914274
2020,10,Delaware,False,175279.0,44393.0,25.327050017400833
2020,10,Delaware,True,28887.0,6791.0,23.50884480908367
2020,11,District of Columbia,False,262106.0,39311.0,14.9981305273439
2020,11,District of Columbia,True,54370.0,11412.0,20.989516277358838
2020,12,Florida,False,3105825.0,948330.0,30.533916109246334
2020,12,Florida,True,1235515.0,460078.0,37.23775105927488
2020,13,Georgia,False,1849008.0,528337.0,28.574078641087546
2020,13,Georgia,True,390025.0,112401.0,28.81892186398308
2020,15,Hawaii,False,230309.0,76958.0,33.415107529449564
2020,15,Hawaii,True,65243.0,27988.0,42.898088683843476
2020,16,Idaho,False,297307.0,83941.0,28.233778552136346
2020,16,Idaho,True,22921.0,7180.0,31.324985820862967
2020,17,Illinois,False,2424941.0,678528.0,27.981216862595833
2020,17,Illinois,True,513000.0,153408.0,29.90409356725146
2020,18,Indiana,False,1087470.0,303748.0,27.931621102191322
2020,18,Indiana,True,109935.0,26941.0,24.506299176786285
2020,19,Iowa,False,532917.0,157102.0,29.47963754205627
2020,19,Iowa,True,44472.0,11952.0,26.875337290879653
2020,20,Kansas,False,552208.0,153511.0,27.799488598499117
2020,20,Kansas,True,55038.0,15566.0,28.282277699044293
2020,21,Kentucky,False,689069.0,199536.0,28.957332284575276
2020,21,Kentucky,True,48700.0,16943.0,34.79055441478439
2020,22,Louisiana,False,702441.0,191890.0,27.317596780370167
2020,22,Louisiana,True,55156.0,16413.0,29.757415331060987
2020,23,Maine,False,270706.0,78877.0,29.13751449912451
2020,23,Maine,True,15638.0,3561.0,22.77145415014708
2020,24,Maryland,False,1285116.0,280920.0,21.85950528979485
2020,24,Maryland,True,367400.0,97661.0,26.581654872074033
2020,25,Massachusetts,False,1697923.0,406621.0,23.948141346810193
2020,25,Massachusetts,True,404686.0,92982.0,22.976332267486395
2020,26,Michigan,False,1701698.0,470077.0,27.623996737376434
2020,26,Michigan,True,249957.0,60108.0,24.04733614181639
2020,27,Minnesota,False,1220086.0,318298.0,26.08816099848699
2020,27,Minnesota,True,136460.0,35586.0,26.07797156675949
2020,28,Mississippi,False,392076.0,117127.0,29.87354492496353
2020,28,Mississippi,True,17332.0,6804.0,39.25686591276252
2020,29,Missouri,False,1102677.0,307877.0,27.92086893986181
2020,29,Missouri,True,90473.0,21249.0,23.486565052557115
2020,30,Montana,False,207748.0,69543.0,33.474690490401834
2020,30,Montana,True,8636.0,4638.0,53.705419175544236
2020,31,Nebraska,False,356101.0,97183.0,27.290852876009897
2020,31,Nebraska,True,32131.0,12805.0,39.85247891444399
2020,32,Nevada,False,390038.0,127850.0,32.77885744465924
2020,32,Nevada,True,122602.0,56581.0,46.15014436958614
2020,33,New Hampshire,False,326254.0,91694.0,28.10509602947397
2020,33,New Hampshire,True,30859.0,7465.0,24.190673709452675
2020,34,New Jersey,False,1733023.0,460317.0,26.561505531086432
2020,34,New Jersey,True,674268.0,182594.0,27.080330076468112
2020,35,New Mexico,False,318964.0,82752.0,25.943993679537503
2020,35,New Mexico,True,38382.0,10253.0,26.713042572038976
2020,36,New York,False,3661677.0,972395.0,26.556001526076713
2020,36,New York,True,1227769.0,378725.0,30.84660062275558
2020,37,North Carolina,False,1951435.0,533967.0,27.3627868722248
2020,37,North Carolina,True,269142.0,73188.0,27.193080232739597
2020,38,North Dakota,False,148871.0,48776.0,32.76393656252729
2020,38,North Dakota,True,10580.0,3804.0,35.954631379962194
2020,39,Ohio,False,2013620.0,530607.0,26.35090036849058
2020,39,Ohio,True,201244.0,50202.0,24.94583689451611
2020,40,Oklahoma,False,572811.0,165381.0,28.87182683293442
2020,40,Oklahoma,True,48624.0,17123.0,35.2151201052978
2020,41,Oregon,False,823981.0,227613.0,27.62357384454253
2020,41,Oregon,True,122422.0,28573.0,23.33975919360899
2020,42,Pennsylvania,False,2454913.0,650877.0,26.51324099876452
2020,42,Pennsylvania,True,313210.0,83923.0,26.794482934772194
2020,44,Rhode Island,False,214874.0,59333.0,27.612926645382874
2020,44,Rhode Island,True,40897.0,8775.0,21.456341540944322
2020,45,South Carolina,False,881231.0,257041.0,29.168401928665695
2020,45,South Carolina,True,87095.0,27023.0,31.027039439692288
2020,46,South Dakota,False,151852.0,47251.0,31.116481837578696
2020,46,South Dakota,True,6658.0,1990.0,29.88885551216581
2020,47,Tennessee,False,1210054.0,349677.0,28.897635973270614
2020,47,Tennessee,True,98494.0,21440.0,21.76782342071598
2020,48,Texas,False,4555190.0,1220405.0,26.791527905531932
2020,48,Texas,True,1184058.0,330001.0,27.870340811007573
2020,49,Utah,False,562864.0,146986.0,26.113945819949404
2020,49,Utah,True,66188.0,21558.0,32.57085876593945
2020,50,Vermont,False,147784.0,43333.0,29.321848102636277
2020,50,Vermont,True,13323.0,5060.0,37.97943406139758
2020,51,Virginia,False,1804693.0,443305.0,24.56401171833658
2020,51,Virginia,True,424764.0,106718.0,25.124068894727426
2020,53,Washington,False,1407151.0,352991.0,25.085509657456807
2020,53,Washington,True,394900.0,99017.0,25.0739427703216
2020,54,West Virginia,False,241058.0,63657.0,26.407337653178903
2020,54,West Virginia,True,11944.0,1955.0,16.368050904219693
2020,55,Wisconsin,False,1075312.0,304231.0,28.292346779353338
2020,55,Wisconsin,True,85729.0,24337.0,28.388293342976123
2020,56,Wyoming,False,85373.0,19489.0,22.82806039380132
2020,56,Wyoming,True,6212.0,1611.0,25.933676754668383
2021,1,Alabama,False,754352.0,212383.0,28.154362949922586
2021,1,Alabama,True,53533.0,14607.0,27.285973138064374
2021,2,Alaska,False,119586.0,34788.0,29.09036174803071
2021,2,Alaska,True,16512.0,6789.0,41.1155523255814
2021,4,Arizona,False,1141933.0,311614.0,27.28829099430527
2021,4,Arizona,True,207101.0,61107.0,29.505893259810428
2021,5,Arkansas,False,410343.0,114296.0,27.853771113434373
2021,5,Arkansas,True,26114.0,8005.0,30.6540552960098
2021,6,California,False,5879344.0,1513235.0,25.738160583901877
2021,6,California,True,2685910.0,705363.0,26.261602213030223
2021,8,Colorado,False,1449979.0,398589.0,27.489294672543537
2021,8,Colorado,True,170760.0,48496.0,28.400093698758493
2021,9,Connecticut,False,780033.0,196414.0,25.180216734420206
2021,9,Connecticut,True,176860.0,47205.0,26.690602736627838
2021,10,Delaware,False,176212.0,50778.0,28.816425669080424
2021,10,Delaware,True,32649.0,9064.0,27.761952892891053
2021,11,District of Columbia,False,237428.0,36601.0,15.415620735549304
2021,11,District of Columbia,True,55012.0,7463.0,13.566131025957972
2021,12,Florida,False,3021403.0,909931.0,30.11617450568494
2021,12,Florida,True,1224265.0,456878.0,37.318554397944894
2021,13,Georgia,False,1860803.0,516839.0,27.775051953377115
2021,13,Georgia,True,369946.0,108149.0,29.233726003254528
2021,15,Hawaii,False,248622.0,85515.0,34.39558848372228
2021,15,Hawaii,True,68701.0,27641.0,40.23376661183971
2021,16,Idaho,False,303847.0,84529.0,27.819593413790493
2021,16,Idaho,True,25982.0,8750.0,33.67716111153876
2021,17,Illinois,False,2402742.0,637698.0,26.540427561510977
2021,17,Illinois,True,540437.0,161080.0,29.805509245295937
2021,18,Indiana,False,1098787.0,298156.0,27.135013428444278
2021,18,Indiana,True,110410.0,31098.0,28.165926999365997
2021,19,Iowa,False,557570.0,159491.0,28.60465950463619
2021,19,Iowa,True,37888.0,9566.0,25.24809966216216
2021,20,Kansas,False,562915.0,151018.0,26.827851451817768
2021,20,Kansas,True,62005.0,20649.0,33.30215305217321
2021,21,Kentucky,False,708404.0,202059.0,28.523130868826264
2021,21,Kentucky,True,47526.0,17072.0,35.92139039683542
2021,22,Louisiana,False,663028.0,170207.0,25.671163208793597
2021,22,Louisiana,True,44556.0,14412.0,32.345812011850256
2021,23,Maine,False,290403.0,79701.0,27.444964411524676
2021,23,Maine,True,20076.0,5780.0,28.79059573620243
2021,24,Maryland,False,1273240.0,280129.0,22.00127234456976
2021,24,Maryland,True,372681.0,99021.0,26.56990831300764
2021,25,Massachusetts,False,1682544.0,410465.0,24.395498720984417
2021,25,Massachusetts,True,438189.0,106192.0,24.234291595635675
2021,26,Michigan,False,1695007.0,476656.0,28.12118180042914
2021,26,Michigan,True,244790.0,54689.0,22.341190408104904
2021,27,Minnesota,False,1235464.0,311352.0,25.20121994651402
2021,27,Minnesota,True,145231.0,37858.0,26.067437392843125
2021,28,Mississippi,False,396707.0,124524.0,31.389413345365725
2021,28,Mississippi,True,16136.0,5873.0,36.396876549330685
2021,29,Missouri,False,1130253.0,310283.0,27.452526115834242
2021,29,Missouri,True,88820.0,21159.0,23.822337311416348
2021,30,Montana,False,227163.0,68392.0,30.107015667164106
2021,30,Montana,True,8737.0,2528.0,28.93441684788829
2021,31,Nebraska,False,391519.0,111772.0,28.548295229605714
2021,31,Nebraska,True,33881.0,9557.0,28.207549954251643
2021,32,Nevada,False,399279.0,131123.0,32.8399439990583
2021,32,Nevada,True,112430.0,45224.0,40.224139464555726
2021,33,New Hampshire,False,322706.0,91702.0,28.416577318054202
2021,33,New Hampshire,True,37235.0,9608.0,25.803679333959984
2021,34,New Jersey,False,1810246.0,477622.0,26.384369859124117
2021,34,New Jersey,True,732149.0,202155.0,27.61118296958679
2021,35,New Mexico,False,316375.0,75144.0,23.75156064796523
2021,35,New Mexico,True,38513.0,8775.0,22.784514319840056
2021,36,New York,False,3771921.0,968742.0,25.682987528105706
2021,36,New York,True,1273262.0,392205.0,30.80316541293151
2021,37,North Carolina,False,1951747.0,530892.0,27.200861587080706
2021,37,North Carolina,True,280692.0,68088.0,24.257192937454576
2021,38,North Dakota,False,140809.0,42182.0,29.956891960030962
2021,38,North Dakota,True,12987.0,3650.0,28.105028105028108
2021,39,Ohio,False,2042411.0,553620.0,27.106199486783023
2021,39,Ohio,True,209958.0,55626.0,26.49387020261195
2021,40,Oklahoma,False,592233.0,167376.0,28.26184964363688
2021,40,Oklahoma,True,51762.0,18690.0,36.10756925930219
2021,41,Oregon,False,809361.0,231437.0,28.595027435223592
2021,41,Oregon,True,119249.0,31025.0,26.01698966029065
2021,42,Pennsylvania,False,2513824.0,667054.0,26.535429687997254
2021,42,Pennsylvania,True,331851.0,89327.0,26.917803472040163
2021,44,Rhode Island,False,227939.0,62674.0,27.49595286458219
2021,44,Rhode Island,True,33455.0,7927.0,23.694515020176357
2021,45,South Carolina,False,882314.0,269678.0,30.564855595626955
2021,45,South Carolina,True,87506.0,28727.0,32.82860603844308
2021,46,South Dakota,False,156867.0,43707.0,27.862456730861172
2021,46,South Dakota,True,8732.0,2451.0,28.069170865781036
2021,47,Tennessee,False,1200453.0,347542.0,28.950904366934815
2021,47,Tennessee,True,105485.0,34851.0,33.038820685405504
2021,48,Texas,False,4452219.0,1170723.0,26.2952698418474
2021,48,Texas,True,1281334.0,355778.0,27.76621864400695
2021,49,Utah,False,572561.0,146293.0,25.55064001914207
2021,49,Utah,True,68981.0,20416.0,29.596555573273797
2021,50,Vermont,False,160558.0,44425.0,27.669128912916204
2021,50,Vermont,True,15107.0,3835.0,25.385582842390946
2021,51,Virginia,False,1793693.0,442975.0,24.69625515626141
2021,51,Virginia,True,432486.0,105746.0,24.450733665367203
2021,53,Washington,False,1427638.0,364134.0,25.50604565022786
2021,53,Washington,True,416631.0,101320.0,24.318881696273202
2021,54,West Virginia,False,251046.0,65131.0,25.943850927718426
2021,54,West Virginia,True,11453.0,2455.0,21.43543176460316
2021,55,Wisconsin,False,1100670.0,302174.0,27.453641872677554
2021,55,Wisconsin,True,83242.0,25434.0,30.554287499099015
2021,56,Wyoming,False,90893.0,23005.0,25.30997986643636
2021,56,Wyoming,True,6213.0,1793.0,28.85884435860293
2022,1,Alabama,False,791554.0,221291.0,27.956526023493026
2022,1,Alabama,True,58207.0,15970.0,27.43656261274417
2022,2,Alaska,False,118573.0,34150.0,28.800823121621278
2022,2,Alaska,True,18022.0,7368.0,40.88336477638442
2022,4,Arizona,False,1157775.0,316644.0,27.34935544471076
2022,4,Arizona,True,225937.0,65200.0,28.857601897874186
2022,5,Arkansas,False,413807.0,113682.0,27.472227391030117
2022,5,Arkansas,True,33181.0,8720.0,26.280100057261684
2022,6,California,False,6003415.0,1494587.0,24.89561357993742
2022,6,California,True,2747841.0,731176.0,26.60910875119776
2022,8,Colorado,False,1499370.0,393892.0,26.270500276782915
2022,8,Colorado,True,182365.0,47556.0,26.07737230279933
2022,9,Connecticut,False,794678.0,190079.0,23.918996121699607
2022,9,Connecticut,True,185635.0,53242.0,28.681013817437446
2022,10,Delaware,False,188499.0,47702.0,25.30623504633977
2022,10,Delaware,True,33220.0,7551.0,22.73028296207104
2022,11,District of Columbia,False,246330.0,37522.0,15.232411805301831
2022,11,District of Columbia,True,62005.0,7017.0,11.31682928796065
2022,12,Florida,False,3182595.0,935723.0,29.401259035472627
2022,12,Florida,True,1334635.0,487875.0,36.5549382415417
2022,13,Georgia,False,1880091.0,523267.0,27.832003876408113
2022,13,Georgia,True,388853.0,116011.0,29.834153266144277
2022,15,Hawaii,False,239471.0,74985.0,31.312768560702548
2022,15,Hawaii,True,64974.0,25894.0,39.85286422261212
2022,16,Idaho,False,325949.0,86604.0,26.56980079705721
2022,16,Idaho,True,22258.0,6318.0,28.385299667535268
2022,17,Illinois,False,2435071.0,635050.0,26.07932171176939
2022,17,Illinois,True,551562.0,156826.0,28.43306826793724
2022,18,Indiana,False,1121775.0,313621.0,27.957567248334115
2022,18,Indiana,True,112361.0,30132.0,26.817134058970638
2022,19,Iowa,False,583041.0,162491.0,27.86956663425042
2022,19,Iowa,True,54259.0,13621.0,25.103669437328367
2022,20,Kansas,False,557697.0,143227.0,25.68186667670796
2022,20,Kansas,True,59435.0,15443.0,25.983006645915708
2022,21,Kentucky,False,717501.0,203368.0,28.343932621696695
2022,21,Kentucky,True,53035.0,19447.0,36.66823795606675
2022,22,Louisiana,False,678699.0,182770.0,26.929463576637065
2022,22,Louisiana,True,54322.0,15020.0,27.64993925113214
2022,23,Maine,False,296439.0,81335.0,27.43734798727563
2022,23,Maine,True,18465.0,4953.0,26.823720552396423
2022,24,Maryland,False,1305336.0,277160.0,21.23284732819749
2022,24,Maryland,True,393060.0,98457.0,25.04884750419783
2022,25,Massachusetts,False,1720713.0,406125.0,23.602134696489188
2022,25,Massachusetts,True,438377.0,105933.0,24.164817041040017
2022,26,Michigan,False,1722661.0,458151.0,26.595540271707552
2022,26,Michigan,True,244679.0,54293.0,22.18948091172516
2022,27,Minnesota,False,1260611.0,313694.0,24.884282304374626
2022,27,Minnesota,True,155230.0,47720.0,30.741480383946403
2022,28,Mississippi,False,397025.0,119809.0,30.176689125369936
2022,28,Mississippi,True,17558.0,5019.0,28.585260280214147
2022,29,Missouri,False,1140158.0,308407.0,27.049496648710093
2022,29,Missouri,True,92930.0,21886.0,23.551059937587432
2022,30,Montana,False,222367.0,65328.0,29.37845993335342
2022,30,Montana,True,10691.0,2793.0,26.12477785052848
2022,31,Nebraska,False,379132.0,103872.0,27.397318084466626
2022,31,Nebraska,True,36777.0,9544.0,25.95100198493624
2022,32,Nevada,False,380870.0,112029.0,29.41397327172001
2022,32,Nevada,True,119311.0,50227.0,42.09754339499292
2022,33,New Hampshire,False,331796.0,88913.0,26.797490023990644
2022,33,New Hampshire,True,35956.0,8544.0,23.762376237623762
2022,34,New Jersey,False,1822922.0,469484.0,25.754475506905944
2022,34,New Jersey,True,736012.0,197898.0,26.88787682809519
2022,35,New Mexico,False,327511.0,79239.0,24.19430187077686
2022,35,New Mexico,True,36695.0,8244.0,22.46627605940864
2022,36,New York,False,3750814.0,954534.0,25.44871593206168
2022,36,New York,True,1299563.0,391043.0,30.090345754688308
2022,37,North Carolina,False,2043006.0,587703.0,28.766582183312238
2022,37,North Carolina,True,283201.0,73725.0,26.03274705950897
2022,38,North Dakota,False,145644.0,44737.0,30.716679025569192
2022,38,North Dakota,True,10493.0,4153.0,39.57876679691223
2022,39,Ohio,False,2131912.0,526651.0,24.703224148088665
2022,39,Ohio,True,212940.0,50014.0,23.48736733352118
2022,40,Oklahoma,False,598004.0,166979.0,27.922722924930266
2022,40,Oklahoma,True,55355.0,18498.0,33.417035498148316
2022,41,Oregon,False,815813.0,217709.0,26.686140083573072
2022,41,Oregon,True,125235.0,31262.0,24.962670180061483
2022,42,Pennsylvania,False,2530551.0,652074.0,25.768063951289662
2022,42,Pennsylvania,True,360227.0,93283.0,25.8956158200246
2022,44,Rhode Island,False,245715.0,66779.0,27.177420995869202
2022,44,Rhode Island,True,36410.0,12221.0,33.56495468277946
2022,45,South Carolina,False,924712.0,273836.0,29.613111974322813
2022,45,South Carolina,True,95419.0,30324.0,31.779834204927738
2022,46,South Dakota,False,162714.0,48667.0,29.90953452069275
2022,46,South Dakota,True,11519.0,2893.0,25.115027346123796
