YEAR,period,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2004,1995-2007,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,78.71666666666667,86.44,72.96666666666667,-5.75,
2004,1995-2007,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,92.0375,,,,
2004,1995-2007,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,76.48888888888888,,,,
2004,1995-2007,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,78.68235294117646,79.25625000000001,76.22,-2.462352941176462,
2004,1995-2007,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,78.10555555555555,,,,
2004,1995-2007,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,77.57777777777778,81.34375,59.2125,-18.365277777777784,
2004,1995-2007,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,83.24444444444445,83.225,62.7375,-20.506944444444457,
2004,1995-2007,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,70.6888888888889,,100.0,29.311111111111103,
2004,1995-2007,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,79.11111111111111,,78.25,-0.8611111111111143,
2004,1995-2007,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,75.36666666666666,,,,
2004,1995-2007,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,74.32222222222222,,,,
2004,1995-2007,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,76.93333333333334,,,,
2004,1995-2007,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,79.98333333333333,81.76875,63.64,-16.343333333333334,
2005,1995-2007,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,74.9388888888889,76.1,67.38666666666667,-7.552222222222227,
2005,1995-2007,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,73.6888888888889,75.76875,57.34375,-16.345138888888897,
2005,1995-2007,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,70.76666666666667,,,,
2005,1995-2007,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,83.74444444444444,80.71666666666667,74.55625,-9.188194444444434,
2005,1995-2007,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,81.26111111111112,78.53333333333333,63.03333333333333,-18.22777777777779,
2005,1995-2007,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,77.62222222222222,76.95,88.1375,10.515277777777783,
2005,1995-2007,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,75.86111111111111,73.15294117647058,53.87647058823529,-21.98464052287582,
2005,1995-2007,Denmark,DK,DNK,DNK,0,brain_waste,Highly educated employment rate,percentage points,79.55000000000001,76.43333333333334,66.02666666666667,-13.52333333333334,
2005,1995-2007,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,74.42222222222222,69.07058823529412,65.3111111111111,-9.111111111111114,
2005,1995-2007,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,79.0,84.6,75.56875,-3.4312500000000057,
2005,1995-2007,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,77.40555555555555,75.44545454545454,56.339999999999996,-21.065555555555555,
2005,1995-2007,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,71.70555555555556,66.575,58.73529411764706,-12.970261437908505,
2005,1995-2007,United Kingdom,UK,GBR,GBR,0,brain_waste,Highly educated employment rate,percentage points,87.05000000000001,84.05882352941177,77.97647058823529,-9.073529411764724,
2005,1995-2007,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,72.8111111111111,61.875,74.98125,2.1701388888889,
2005,1995-2007,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,75.82222222222222,83.43333333333334,84.9625,9.140277777777783,
2005,1995-2007,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,88.33888888888889,97.02000000000001,84.78,-3.5588888888888874,
2005,1995-2007,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,72.02777777777777,77.11875,71.04375,-0.9840277777777686,
2005,1995-2007,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,78.94999999999999,,,,
2005,1995-2007,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,78.97058823529412,78.56470588235294,67.76,-11.21058823529411,
2005,1995-2007,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,78.65555555555555,,62.94285714285714,-15.712698412698408,
2005,1995-2007,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,79.46470588235294,,66.88888888888889,-12.57581699346406,
2005,1995-2007,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,76.26666666666667,82.95625,61.78235294117647,-14.484313725490196,
2005,1995-2007,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,82.87222222222222,85.33125,71.76875,-11.103472222222223,
2005,1995-2007,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,71.8111111111111,,,,
2005,1995-2007,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,77.67222222222222,71.92222222222222,78.72500000000001,1.0527777777777914,
2005,1995-2007,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,74.13888888888889,,,,
2005,1995-2007,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,75.50555555555555,,,,
2005,1995-2007,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,76.11666666666666,,,,
2005,1995-2007,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,80.57222222222222,81.58125,60.873333333333335,-19.698888888888888,
2006,1995-2007,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,76.36111111111111,74.91875,66.20714285714286,-10.153968253968259,
2006,1995-2007,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,73.08888888888889,74.5875,57.72666666666667,-15.362222222222222,
2006,1995-2007,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,72.76111111111112,,,,
2006,1995-2007,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,83.93333333333334,79.71111111111111,76.44375,-7.489583333333343,
2006,1995-2007,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,81.07222222222222,75.9,60.88666666666666,-20.18555555555556,
2006,1995-2007,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,76.71666666666667,91.0625,78.94375,2.2270833333333258,
2006,1995-2007,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,76.97777777777777,74.35882352941178,56.50588235294118,-20.471895424836596,
2006,1995-2007,Denmark,DK,DNK,DNK,0,brain_waste,Highly educated employment rate,percentage points,79.65555555555555,80.97333333333333,75.98,-3.6755555555555475,
2006,1995-2007,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,75.21111111111111,71.5764705882353,70.77058823529411,-4.4405228758169955,
2006,1995-2007,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,82.48333333333333,,72.225,-10.25833333333334,
2006,1995-2007,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,77.62222222222222,86.2909090909091,62.916666666666664,-14.705555555555556,
2006,1995-2007,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,71.45555555555556,69.09375,58.406666666666666,-13.048888888888897,
2006,1995-2007,United Kingdom,UK,GBR,GBR,0,brain_waste,Highly educated employment rate,percentage points,87.06666666666666,82.95294117647059,80.0,-7.066666666666663,
2006,1995-2007,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,74.00555555555555,70.98666666666666,73.80625,-0.19930555555554008,
2006,1995-2007,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,71.65555555555555,,,,
2006,1995-2007,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,73.98333333333333,76.46363636363637,83.48888888888888,9.505555555555546,
2006,1995-2007,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,79.44999999999999,84.54615384615384,71.84117647058824,-7.608823529411751,
2006,1995-2007,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,88.45882352941176,94.9,86.15714285714286,-2.301680672268901,
2006,1995-2007,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,71.87222222222222,67.95,73.9125,2.0402777777777743,
2006,1995-2007,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,79.69444444444444,,,,
2006,1995-2007,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,79.40588235294118,82.0125,71.4,-8.005882352941171,
2006,1995-2007,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,81.17222222222222,,79.875,-1.2972222222222172,
2006,1995-2007,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,67.74117647058823,,,,
2006,1995-2007,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,78.39999999999999,,45.5,-32.89999999999999,
2006,1995-2007,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,76.53333333333333,77.65,61.65,-14.883333333333333,
2006,1995-2007,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,83.53888888888889,87.90625,79.91875,-3.6201388888888886,
2006,1995-2007,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,72.23333333333333,,66.05555555555556,-6.177777777777777,
2006,1995-2007,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,76.34444444444445,81.4,82.58333333333333,6.23888888888888,
2006,1995-2007,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,76.67777777777778,,,,
2006,1995-2007,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,76.07222222222222,,,,
2006,1995-2007,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,77.5,,,,
2006,1995-2007,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,80.26111111111112,81.94375,61.3,-18.961111111111123,
2007,1995-2007,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,77.82777777777778,78.7,63.14666666666666,-14.681111111111122,
2007,1995-2007,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,74.86666666666666,77.30625,56.64375,-18.222916666666663,
2007,1995-2007,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,75.3,,,,
2007,1995-2007,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,83.76666666666667,81.65,73.02941176470588,-10.737254901960782,
2007,1995-2007,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,81.93333333333334,80.56666666666666,61.325,-20.608333333333334,
2007,1995-2007,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,76.99444444444445,87.31428571428572,77.11333333333333,0.1188888888888755,
2007,1995-2007,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,77.90555555555555,77.14375,59.00588235294118,-18.899673202614373,
2007,1995-2007,Denmark,DK,DNK,DNK,0,brain_waste,Highly educated employment rate,percentage points,80.31666666666666,77.11999999999999,69.31875,-10.997916666666669,
2007,1995-2007,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,76.12777777777778,70.65555555555555,68.9470588235294,-7.180718954248377,
2007,1995-2007,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,82.28888888888889,,77.0625,-5.226388888888891,
2007,1995-2007,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,77.92777777777778,80.88333333333334,66.125,-11.802777777777777,
2007,1995-2007,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,72.39444444444445,68.41333333333334,53.78125,-18.613194444444446,
2007,1995-2007,United Kingdom,UK,GBR,GBR,0,brain_waste,Highly educated employment rate,percentage points,87.26111111111112,82.51764705882353,75.5764705882353,-11.684640522875824,
2007,1995-2007,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,73.98333333333333,68.23333333333333,72.45,-1.5333333333333314,
2007,1995-2007,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,73.73333333333333,,84.76666666666667,11.033333333333331,
2007,1995-2007,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,72.95555555555556,57.142857142857146,82.9,9.944444444444443,
2007,1995-2007,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,80.96666666666667,86.12307692307692,75.04705882352941,-5.919607843137257,
2007,1995-2007,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,89.46111111111111,88.63000000000001,84.22,-5.24111111111111,
2007,1995-2007,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,71.43333333333334,70.29375,75.83125,4.39791666666666,
2007,1995-2007,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,80.48888888888888,,,,
2007,1995-2007,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,79.10625,80.39999999999999,72.08666666666666,-7.019583333333344,
2007,1995-2007,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,82.95555555555556,84.52222222222221,62.04,-20.915555555555564,
2007,1995-2007,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,63.67222222222222,,,,
2007,1995-2007,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,81.3,,76.125,-5.174999999999997,
2007,1995-2007,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,78.28333333333333,80.60625,65.23125,-13.052083333333329,
2007,1995-2007,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,84.76666666666667,88.90625,81.34375,-3.4229166666666657,
2007,1995-2007,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,72.85555555555555,,79.83333333333333,6.977777777777774,
2007,1995-2007,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,76.52777777777777,87.46666666666665,81.81666666666666,5.288888888888891,
2007,1995-2007,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,76.36666666666666,,,,
2007,1995-2007,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,75.46111111111111,,,,
2007,1995-2007,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,77.9,80.5625,,,
2007,1995-2007,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,81.40555555555555,84.35,63.74,-17.66555555555555,
2008,2008-2013,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,77.60555555555555,77.31875,62.3875,-15.218055555555551,
2008,2008-2013,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,74.22222222222223,75.37058823529412,60.9,-13.32222222222223,
2008,2008-2013,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,77.13333333333334,,,,
2008,2008-2013,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,83.82222222222222,81.17777777777778,74.64375,-9.178472222222226,
2008,2008-2013,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,82.42222222222222,78.33125,62.95625,-19.46597222222222,
