period,country,country_key,iso3,is_aggregate,sex,age,citizen_group,citizen_label,employment_rate_pct,years_observed
2020-2024,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,84.94000000000001,5
2020-2024,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,81.97999999999999,5
2020-2024,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,75.24,5
2020-2024,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,reporting_country,Reporting-country citizens,84.68,5
2020-2024,Switzerland,CHE,CHE,0,Males,From 15 to 64 years,total,Total,83.84,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,61.220000000000006,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,54.540000000000006,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,54.9,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,55.46,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,62.4,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 24 years,total,Total,60.660000000000004,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,71.4,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,70.46000000000001,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,67.38,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,62.379999999999995,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,reporting_country,Reporting-country citizens,71.61999999999999,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 29 years,total,Total,70.53999999999999,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,79.92,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,80.91999999999999,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,75.52000000000001,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,66.32,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,reporting_country,Reporting-country citizens,79.62,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 39 years,total,Total,78.32000000000001,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,83.61999999999999,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,82.85999999999999,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,77.4,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,66.7,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,reporting_country,Reporting-country citizens,83.82000000000001,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 59 years,total,Total,81.84,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,81.78,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,81.78,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,76.16,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,65.14,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,reporting_country,Reporting-country citizens,81.78,5
2020-2024,Switzerland,CHE,CHE,0,Total,From 15 to 64 years,total,Total,80.14000000000001,5
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 24 years,no_response,No response,22.849999999999998,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 24 years,total,Total,22.849999999999998,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 29 years,no_response,No response,27.983333333333334,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 29 years,total,Total,27.983333333333334,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 39 years,no_response,No response,32.71666666666667,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 39 years,total,Total,32.71666666666667,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 59 years,no_response,No response,32.45,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 59 years,total,Total,32.45,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 64 years,no_response,No response,31.399999999999995,6
2014-2019,Türkiye,TUR,TUR,0,Females,From 15 to 64 years,total,Total,31.399999999999995,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 24 years,no_response,No response,45.0,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 24 years,total,Total,45.0,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 29 years,no_response,No response,56.833333333333336,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 29 years,total,Total,56.833333333333336,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 39 years,no_response,No response,69.53333333333332,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 39 years,total,Total,69.53333333333332,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 59 years,no_response,No response,71.66666666666667,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 59 years,total,Total,71.66666666666667,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 64 years,no_response,No response,69.86666666666666,6
2014-2019,Türkiye,TUR,TUR,0,Males,From 15 to 64 years,total,Total,69.86666666666666,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 24 years,no_response,No response,34.03333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 24 years,total,Total,34.03333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 29 years,no_response,No response,42.48333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 29 years,total,Total,42.48333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 39 years,no_response,No response,51.23333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 39 years,total,Total,51.23333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 59 years,no_response,No response,52.13333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 59 years,total,Total,52.13333333333333,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 64 years,no_response,No response,50.68333333333334,6
2014-2019,Türkiye,TUR,TUR,0,Total,From 15 to 64 years,total,Total,50.68333333333334,6
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 24 years,no_response,No response,23.02,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 24 years,total,Total,23.02,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 29 years,no_response,No response,29.54,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 29 years,total,Total,29.54,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 39 years,no_response,No response,34.64,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 39 years,total,Total,34.64,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 59 years,no_response,No response,35.06,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 59 years,total,Total,35.06,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 64 years,no_response,No response,33.660000000000004,5
2020-2024,Türkiye,TUR,TUR,0,Females,From 15 to 64 years,total,Total,33.660000000000004,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 24 years,no_response,No response,45.86,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 24 years,total,Total,45.86,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 29 years,no_response,No response,56.85999999999999,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 29 years,total,Total,56.85999999999999,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 39 years,no_response,No response,68.92,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 39 years,total,Total,68.92,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 59 years,no_response,No response,71.9,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 59 years,total,Total,71.9,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 64 years,no_response,No response,70.0,5
2020-2024,Türkiye,TUR,TUR,0,Males,From 15 to 64 years,total,Total,70.0,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 24 years,no_response,No response,34.720000000000006,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 24 years,total,Total,34.720000000000006,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 29 years,no_response,No response,43.42,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 29 years,total,Total,43.42,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 39 years,no_response,No response,51.980000000000004,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 39 years,total,Total,51.980000000000004,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 59 years,no_response,No response,53.58,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 59 years,total,Total,53.58,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 64 years,no_response,No response,51.919999999999995,5
2020-2024,Türkiye,TUR,TUR,0,Total,From 15 to 64 years,total,Total,51.919999999999995,5
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 24 years,eu27_total,EU27 citizens,50.900000000000006,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,48.53333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,39.83333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,26.88333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 24 years,reporting_country,Reporting-country citizens,51.083333333333336,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 24 years,total,Total,49.98333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 29 years,eu27_total,EU27 citizens,60.849999999999994,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,64.0,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,53.78333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,38.699999999999996,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 29 years,reporting_country,Reporting-country citizens,60.583333333333336,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 29 years,total,Total,59.68333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 39 years,eu27_total,EU27 citizens,68.03333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,72.28333333333335,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,62.03333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,47.76666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 39 years,reporting_country,Reporting-country citizens,67.58333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 39 years,total,Total,66.71666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,eu27_total,EU27 citizens,72.53333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,74.26666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,64.78333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,52.01666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,reporting_country,Reporting-country citizens,72.39999999999999,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,stateless,Stateless,60.3,1
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 59 years,total,Total,71.45,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,eu27_total,EU27 citizens,70.08333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,73.66666666666666,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,64.25,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,51.6,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,reporting_country,Reporting-country citizens,69.80000000000001,6
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,stateless,Stateless,58.7,1
2014-2019,United Kingdom,GBR,GBR,0,Females,From 15 to 64 years,total,Total,69.14999999999999,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 24 years,eu27_total,EU27 citizens,50.96666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,52.68333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,42.333333333333336,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,29.483333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 24 years,reporting_country,Reporting-country citizens,50.86666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 24 years,total,Total,50.11666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 29 years,eu27_total,EU27 citizens,64.48333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,73.88333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,63.45000000000001,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,48.300000000000004,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 29 years,reporting_country,Reporting-country citizens,63.833333333333336,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 29 years,total,Total,63.73333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,eu27_total,EU27 citizens,75.36666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,85.60000000000001,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,78.78333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,69.05,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,reporting_country,Reporting-country citizens,74.4,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,stateless,Stateless,62.9,1
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 39 years,total,Total,74.96666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,eu27_total,EU27 citizens,80.36666666666666,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,87.33333333333331,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,81.78333333333335,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,74.21666666666668,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,reporting_country,Reporting-country citizens,79.83333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,stateless,Stateless,58.9,1
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 59 years,total,Total,80.01666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,eu27_total,EU27 citizens,78.5,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,86.68333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,81.19999999999999,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,73.76666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,reporting_country,Reporting-country citizens,77.91666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,stateless,Stateless,58.2,1
2014-2019,United Kingdom,GBR,GBR,0,Males,From 15 to 64 years,total,Total,78.24999999999999,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 24 years,eu27_total,EU27 citizens,50.93333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,50.416666666666664,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,41.03333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,28.25,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,50.96666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 24 years,total,Total,50.01666666666666,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 29 years,eu27_total,EU27 citizens,62.699999999999996,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,68.63333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,58.31666666666666,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,43.26666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 29 years,reporting_country,Reporting-country citizens,62.23333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 29 years,total,Total,61.76666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,eu27_total,EU27 citizens,71.71666666666668,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,78.68333333333334,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,70.05,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,57.883333333333326,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,reporting_country,Reporting-country citizens,71.03333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,stateless,Stateless,59.8,1
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 39 years,total,Total,70.83333333333333,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,eu27_total,EU27 citizens,76.39999999999999,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,80.53333333333335,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,72.96666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,62.61666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,reporting_country,Reporting-country citizens,76.11666666666666,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,stateless,Stateless,38.06666666666666,3
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 59 years,total,Total,75.71666666666665,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 64 years,eu27_total,EU27 citizens,74.26666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,79.89999999999999,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,72.36666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,62.21666666666667,6
2014-2019,United Kingdom,GBR,GBR,0,Total,From 15 to 64 years,reporting_country,Reporting-country citizens,73.85000000000001,6
